거래일자,지역,연료원, 발전량(MWh) 
2018-04-18,충청남도,LNG,20051
2018-04-18,충청남도,석탄,258098
2018-04-18,충청남도,유류,0
2018-04-18,충청북도,유류,0
2018-04-19,강원도,LNG,10029
2018-04-19,강원도,석탄,51932
2018-04-19,경기도,LNG,184861
2018-04-19,경기도,석탄,1300
2018-04-19,경기도,유류,0
2018-04-19,경상남도,석탄,119284
2018-04-19,경상남도,유류,226
2018-04-19,경상북도,LNG,8734
2018-04-19,경상북도,석탄,2391
2018-04-19,광주시,LNG,1306
2018-04-19,대구시,LNG,8693
2018-04-19,대구시,석탄,7
2018-04-19,대구시,유류,95
2018-04-19,대전시,LNG,144
2018-04-19,대전시,유류,0
2018-04-19,부산시,LNG,37090
2018-04-19,부산시,석탄,135
2018-04-19,서울시,LNG,214
2018-04-19,세종시,LNG,11456
2018-04-19,울산시,LNG,41804
2018-04-19,울산시,유류,0
2018-04-19,인천시,LNG,98088
2018-04-19,인천시,석탄,73665
2018-04-19,전라남도,LNG,43814
2018-04-19,전라남도,석탄,18216
2018-04-19,전라북도,LNG,6538
2018-04-19,전라북도,석탄,17322
2018-04-19,전라북도,유류,355
2018-04-19,제주도,유류,6704
2018-04-19,충청남도,LNG,19957
2018-04-19,충청남도,석탄,264074
2018-04-19,충청남도,유류,0
2018-04-19,충청북도,유류,0
2018-04-20,강원도,LNG,9823
2018-04-20,강원도,석탄,46774
2018-04-20,경기도,LNG,179602
2018-04-20,경기도,석탄,1339
2018-04-20,경기도,유류,0
2018-04-20,경상남도,석탄,124765
2018-04-20,경상남도,유류,93
2018-04-20,경상북도,LNG,8539
2018-04-20,경상북도,석탄,2404
2018-04-20,광주시,LNG,651
2018-04-20,대구시,LNG,8676
2018-04-20,대구시,석탄,8
2018-04-20,대구시,유류,154
2018-04-20,대전시,LNG,907
2018-04-20,대전시,유류,0
2018-04-20,부산시,LNG,33862
2018-04-20,부산시,석탄,114
2018-04-20,서울시,LNG,205
2018-04-20,세종시,LNG,11060
2018-04-20,울산시,LNG,40290
2018-04-20,울산시,유류,0
2018-04-20,인천시,LNG,96002
2018-04-20,인천시,석탄,74403
2018-04-20,전라남도,LNG,42207
2018-04-20,전라남도,석탄,24642
2018-04-20,전라북도,LNG,6353
2018-04-20,전라북도,석탄,17535
2018-04-20,전라북도,유류,344
2018-04-20,제주도,유류,6426
2018-04-20,충청남도,LNG,21577
2018-04-20,충청남도,석탄,264448
2018-04-20,충청남도,유류,0
2018-04-20,충청북도,유류,0
2018-04-21,강원도,LNG,9109
2018-04-21,강원도,석탄,37385
2018-04-21,경기도,LNG,136360
2018-04-21,경기도,석탄,1204
2018-04-21,경기도,유류,0
2018-04-21,경상남도,석탄,124651
2018-04-21,경상남도,유류,0
2018-04-21,경상북도,LNG,7552
2018-04-21,경상북도,석탄,2485
2018-04-21,광주시,LNG,143
2018-04-21,대구시,LNG,8528
2018-04-21,대구시,석탄,1
2018-04-21,대구시,유류,0
2018-04-21,대전시,LNG,94
2018-04-21,대전시,유류,0
2018-04-21,부산시,LNG,15617
2018-04-21,부산시,석탄,24
2018-04-21,서울시,LNG,205
2018-04-21,세종시,LNG,10045
2018-04-21,울산시,LNG,24411
2018-04-21,울산시,유류,0
2018-04-21,인천시,LNG,63814
2018-04-21,인천시,석탄,74312
2018-04-21,전라남도,LNG,39461
2018-04-21,전라남도,석탄,26230
2018-04-21,전라북도,LNG,95
2018-04-21,전라북도,석탄,17622
2018-04-21,전라북도,유류,345
2018-04-21,제주도,유류,6121
2018-04-21,충청남도,LNG,18440
2018-04-21,충청남도,석탄,259791
2018-04-21,충청남도,유류,0
2018-04-21,충청북도,유류,0
2018-04-22,강원도,LNG,8509
2018-04-22,강원도,석탄,39755
2018-04-22,경기도,LNG,96873
2018-04-22,경기도,석탄,752
2018-04-22,경기도,유류,0
2018-04-22,경상남도,석탄,123381
2018-04-22,경상남도,유류,0
2018-04-22,경상북도,LNG,6904
2018-04-22,경상북도,석탄,2460
2018-04-22,광주시,LNG,936
2018-04-22,대구시,LNG,7308
2018-04-22,대구시,석탄,1
2018-04-22,대구시,유류,0
2018-04-22,대전시,LNG,0
2018-04-22,대전시,유류,0
2018-04-22,부산시,LNG,12487
2018-04-22,부산시,석탄,0
2018-04-22,서울시,LNG,116
2018-04-22,세종시,LNG,11392
2018-04-22,울산시,LNG,23031
2018-04-22,울산시,유류,0
2018-04-22,인천시,LNG,55015
2018-04-22,인천시,석탄,74315
2018-04-22,전라남도,LNG,40094
2018-04-22,전라남도,석탄,26021
2018-04-22,전라북도,LNG,0
2018-04-22,전라북도,석탄,18259
2018-04-22,전라북도,유류,307
2018-04-22,제주도,유류,5584
2018-04-22,충청남도,LNG,16869
2018-04-22,충청남도,석탄,255179
2018-04-22,충청남도,유류,0
2018-04-22,충청북도,유류,0
2018-04-23,강원도,LNG,12336
2018-04-23,강원도,석탄,39331
2018-04-23,경기도,LNG,172649
2018-04-23,경기도,석탄,1161
2018-04-23,경기도,유류,0
2018-04-23,경상남도,석탄,124123
2018-04-23,경상남도,유류,0
2018-04-23,경상북도,LNG,8322
2018-04-23,경상북도,석탄,2482
2018-04-23,광주시,LNG,781
2018-04-23,대구시,LNG,8490
2018-04-23,대구시,석탄,18
2018-04-23,대구시,유류,0
2018-04-23,대전시,LNG,182
2018-04-23,대전시,유류,0
2018-04-23,부산시,LNG,32318
2018-04-23,부산시,석탄,120
2018-04-23,서울시,LNG,237
2018-04-23,세종시,LNG,11098
2018-04-23,울산시,LNG,40220
2018-04-23,울산시,유류,12475
2018-04-23,인천시,LNG,103758
2018-04-23,인천시,석탄,74463
2018-04-23,전라남도,LNG,43672
2018-04-23,전라남도,석탄,26260
2018-04-23,전라북도,LNG,7405
2018-04-23,전라북도,석탄,18222
2018-04-23,전라북도,유류,336
2018-04-23,제주도,유류,5678
2018-04-23,충청남도,LNG,25442
2018-04-23,충청남도,석탄,263258
2018-04-23,충청남도,유류,0
2018-04-23,충청북도,유류,0
2018-04-24,강원도,LNG,9921
2018-04-24,강원도,석탄,45621
2018-04-24,경기도,LNG,185916
2018-04-24,경기도,석탄,1284
2018-04-24,경기도,유류,0
2018-04-24,경상남도,석탄,124099
2018-04-24,경상남도,유류,0
2018-04-24,경상북도,LNG,8880
2018-04-24,경상북도,석탄,2440
2018-04-24,광주시,LNG,748
2018-04-24,대구시,LNG,9101
2018-04-24,대구시,석탄,16
2018-04-24,대구시,유류,17
2018-04-24,대전시,LNG,728
2018-04-24,대전시,유류,0
2018-04-24,부산시,LNG,37990
2018-04-24,부산시,석탄,160
2018-04-24,서울시,LNG,303
2018-04-24,세종시,LNG,11336
2018-04-24,울산시,LNG,41877
2018-04-24,울산시,유류,5792
2018-04-24,인천시,LNG,110224
2018-04-24,인천시,석탄,70640
2018-04-24,전라남도,LNG,44989
2018-04-24,전라남도,석탄,26403
2018-04-24,전라북도,LNG,7526
2018-04-24,전라북도,석탄,18685
2018-04-24,전라북도,유류,344
2018-04-24,제주도,유류,5991
2018-04-24,충청남도,LNG,27228
2018-04-24,충청남도,석탄,265159
2018-04-24,충청남도,유류,0
2018-04-24,충청북도,유류,0
2018-04-25,강원도,LNG,10084
2018-04-25,강원도,석탄,52912
2018-04-25,경기도,LNG,180626
2018-04-25,경기도,석탄,1309
2018-04-25,경기도,유류,0
2018-04-25,경상남도,석탄,114610
2018-04-25,경상남도,유류,0
2018-04-25,경상북도,LNG,8842
2018-04-25,경상북도,석탄,2339
2018-04-25,광주시,LNG,374
2018-04-25,대구시,LNG,9001
2018-04-25,대구시,석탄,14
2018-04-25,대구시,유류,265
2018-04-25,대전시,LNG,268
2018-04-25,대전시,유류,0
2018-04-25,부산시,LNG,34292
2018-04-25,부산시,석탄,150
2018-04-25,서울시,LNG,255
2018-04-25,세종시,LNG,11322
2018-04-25,울산시,LNG,41865
2018-04-25,울산시,유류,0
2018-04-25,인천시,LNG,101808
2018-04-25,인천시,석탄,55142
2018-04-25,전라남도,LNG,43714
2018-04-25,전라남도,석탄,26338
2018-04-25,전라북도,LNG,8112
2018-04-25,전라북도,석탄,18736
2018-04-25,전라북도,유류,342
2018-04-25,제주도,유류,6465
2018-04-25,충청남도,LNG,23810
2018-04-25,충청남도,석탄,265556
2018-04-25,충청남도,유류,0
2018-04-25,충청북도,유류,0
2018-04-26,강원도,LNG,11226
2018-04-26,강원도,석탄,52991
2018-04-26,경기도,LNG,184811
2018-04-26,경기도,석탄,1360
2018-04-26,경기도,유류,0
2018-04-26,경상남도,석탄,114543
2018-04-26,경상남도,유류,0
2018-04-26,경상북도,LNG,8526
2018-04-26,경상북도,석탄,2381
2018-04-26,광주시,LNG,361
2018-04-26,대구시,LNG,8792
2018-04-26,대구시,석탄,6
2018-04-26,대구시,유류,175
2018-04-26,대전시,LNG,164
2018-04-26,대전시,유류,0
2018-04-26,부산시,LNG,38987
2018-04-26,부산시,석탄,146
2018-04-26,서울시,LNG,200
2018-04-26,세종시,LNG,11170
2018-04-26,울산시,LNG,39721
2018-04-26,울산시,유류,0
2018-04-26,인천시,LNG,97862
2018-04-26,인천시,석탄,55101
2018-04-26,전라남도,LNG,42216
2018-04-26,전라남도,석탄,26232
2018-04-26,전라북도,LNG,8827
2018-04-26,전라북도,석탄,18686
2018-04-26,전라북도,유류,338
2018-04-26,제주도,유류,6164
2018-04-26,충청남도,LNG,21061
2018-04-26,충청남도,석탄,264647
2018-04-26,충청남도,유류,0
2018-04-26,충청북도,유류,0
2018-04-27,강원도,LNG,18796
2018-04-27,강원도,석탄,53014
2018-04-27,경기도,LNG,184417
2018-04-27,경기도,석탄,1332
2018-04-27,경기도,유류,0
2018-04-27,경상남도,석탄,114490
2018-04-27,경상남도,유류,0
2018-04-27,경상북도,LNG,8518
2018-04-27,경상북도,석탄,2424
2018-04-27,광주시,LNG,672
2018-04-27,대구시,LNG,8704
2018-04-27,대구시,석탄,3
2018-04-27,대구시,유류,0
2018-04-27,대전시,LNG,145
2018-04-27,대전시,유류,0
2018-04-27,부산시,LNG,34515
2018-04-27,부산시,석탄,119
2018-04-27,서울시,LNG,171
2018-04-27,세종시,LNG,11164
2018-04-27,울산시,LNG,38237
2018-04-27,울산시,유류,0
2018-04-27,인천시,LNG,89002
2018-04-27,인천시,석탄,55125
2018-04-27,전라남도,LNG,41324
2018-04-27,전라남도,석탄,26156
2018-04-27,전라북도,LNG,7665
2018-04-27,전라북도,석탄,18647
2018-04-27,전라북도,유류,330
2018-04-27,제주도,유류,5513
2018-04-27,충청남도,LNG,19524
2018-04-27,충청남도,석탄,264931
2018-04-27,충청남도,유류,0
2018-04-27,충청북도,유류,0
2018-04-28,강원도,LNG,9571
2018-04-28,강원도,석탄,52891
2018-04-28,경기도,LNG,138507
2018-04-28,경기도,석탄,1139
2018-04-28,경기도,유류,0
2018-04-28,경상남도,석탄,114413
2018-04-28,경상남도,유류,0
2018-04-28,경상북도,LNG,8250
2018-04-28,경상북도,석탄,2453
2018-04-28,광주시,LNG,898
2018-04-28,대구시,LNG,8123
2018-04-28,대구시,석탄,1
2018-04-28,대구시,유류,0
2018-04-28,대전시,LNG,462
2018-04-28,대전시,유류,0
2018-04-28,부산시,LNG,16315
2018-04-28,부산시,석탄,7
2018-04-28,서울시,LNG,147
2018-04-28,세종시,LNG,9976
2018-04-28,울산시,LNG,27066
2018-04-28,울산시,유류,0
2018-04-28,인천시,LNG,62770
2018-04-28,인천시,석탄,55003
2018-04-28,전라남도,LNG,39152
2018-04-28,전라남도,석탄,26243
2018-04-28,전라북도,LNG,38
2018-04-28,전라북도,석탄,18656
2018-04-28,전라북도,유류,355
2018-04-28,제주도,유류,5624
2018-04-28,충청남도,LNG,19247
2018-04-28,충청남도,석탄,259243
2018-04-28,충청남도,유류,0
2018-04-28,충청북도,유류,0
2018-04-29,강원도,LNG,7785
2018-04-29,강원도,석탄,52841
2018-04-29,경기도,LNG,98904
2018-04-29,경기도,석탄,785
2018-04-29,경기도,유류,0
2018-04-29,경상남도,석탄,113617
2018-04-29,경상남도,유류,0
2018-04-29,경상북도,LNG,4708
2018-04-29,경상북도,석탄,2247
2018-04-29,광주시,LNG,100
2018-04-29,대구시,LNG,6971
2018-04-29,대구시,석탄,3
2018-04-29,대구시,유류,0
2018-04-29,대전시,LNG,379
2018-04-29,대전시,유류,0
2018-04-29,부산시,LNG,6135
2018-04-29,부산시,석탄,0
2018-04-29,서울시,LNG,189
2018-04-29,세종시,LNG,8918
2018-04-29,울산시,LNG,18966
2018-04-29,울산시,유류,5006
2018-04-29,인천시,LNG,47807
2018-04-29,인천시,석탄,54968
2018-04-29,전라남도,LNG,36561
2018-04-29,전라남도,석탄,25815
2018-04-29,전라북도,LNG,0
2018-04-29,전라북도,석탄,18600
2018-04-29,전라북도,유류,314
2018-04-29,제주도,유류,5154
2018-04-29,충청남도,LNG,18844
2018-04-29,충청남도,석탄,254518
2018-04-29,충청남도,유류,0
2018-04-29,충청북도,유류,0
2018-04-30,강원도,LNG,9434
2018-04-30,강원도,석탄,52964
2018-04-30,경기도,LNG,158488
2018-04-30,경기도,석탄,1058
2018-04-30,경기도,유류,0
2018-04-30,경상남도,석탄,114508
2018-04-30,경상남도,유류,0
2018-04-30,경상북도,LNG,8123
2018-04-30,경상북도,석탄,2305
2018-04-30,광주시,LNG,1359
2018-04-30,대구시,LNG,8569
2018-04-30,대구시,석탄,14
2018-04-30,대구시,유류,0
2018-04-30,대전시,LNG,197
2018-04-30,대전시,유류,0
2018-04-30,부산시,LNG,30358
2018-04-30,부산시,석탄,78
2018-04-30,서울시,LNG,183
2018-04-30,세종시,LNG,10719
2018-04-30,울산시,LNG,29508
2018-04-30,울산시,유류,0
2018-04-30,인천시,LNG,81024
2018-04-30,인천시,석탄,55097
2018-04-30,전라남도,LNG,41746
2018-04-30,전라남도,석탄,26258
2018-04-30,전라북도,LNG,7125
2018-04-30,전라북도,석탄,18645
2018-04-30,전라북도,유류,340
2018-04-30,제주도,유류,4735
2018-04-30,충청남도,LNG,20557
2018-04-30,충청남도,석탄,260931
2018-04-30,충청남도,유류,0
2018-04-30,충청북도,유류,219
2018-05-01,강원도,LNG,8535
2018-05-01,강원도,석탄,52896
2018-05-01,경기도,LNG,160030
2018-05-01,경기도,석탄,1177
2018-05-01,경기도,유류,0
2018-05-01,경상남도,석탄,114524
2018-05-01,경상남도,유류,0
2018-05-01,경상북도,LNG,7632
2018-05-01,경상북도,석탄,2509
2018-05-01,광주시,LNG,0
2018-05-01,대구시,LNG,8645
2018-05-01,대구시,석탄,1
2018-05-01,대구시,유류,0
2018-05-01,대전시,LNG,0
2018-05-01,대전시,유류,0
2018-05-01,부산시,LNG,30490
2018-05-01,부산시,석탄,66
2018-05-01,서울시,LNG,120
2018-05-01,세종시,LNG,10022
2018-05-01,울산시,LNG,24391
2018-05-01,울산시,유류,0
2018-05-01,인천시,LNG,66703
2018-05-01,인천시,석탄,55023
2018-05-01,전라남도,LNG,40187
2018-05-01,전라남도,석탄,26259
2018-05-01,전라북도,LNG,3679
2018-05-01,전라북도,석탄,18746
2018-05-01,전라북도,유류,348
2018-05-01,제주도,유류,5784
2018-05-01,충청남도,LNG,21042
2018-05-01,충청남도,석탄,255580
2018-05-01,충청남도,유류,0
2018-05-01,충청북도,유류,0
2018-05-02,강원도,LNG,18404
2018-05-02,강원도,석탄,52896
2018-05-02,경기도,LNG,172586
2018-05-02,경기도,석탄,1257
2018-05-02,경기도,유류,546
2018-05-02,경상남도,석탄,114499
2018-05-02,경상남도,유류,13
2018-05-02,경상북도,LNG,8139
2018-05-02,경상북도,석탄,2503
2018-05-02,광주시,LNG,805
2018-05-02,대구시,LNG,8708
2018-05-02,대구시,석탄,4
2018-05-02,대구시,유류,0
2018-05-02,대전시,LNG,137
2018-05-02,대전시,유류,0
2018-05-02,부산시,LNG,30519
2018-05-02,부산시,석탄,125
2018-05-02,서울시,LNG,122
2018-05-02,세종시,LNG,10765
2018-05-02,울산시,LNG,38395
2018-05-02,울산시,유류,0
2018-05-02,인천시,LNG,108031
2018-05-02,인천시,석탄,55202
2018-05-02,전라남도,LNG,42917
2018-05-02,전라남도,석탄,26175
2018-05-02,전라북도,LNG,7433
2018-05-02,전라북도,석탄,18546
2018-05-02,전라북도,유류,354
2018-05-02,제주도,유류,5426
2018-05-02,충청남도,LNG,28558
2018-05-02,충청남도,석탄,263784
2018-05-02,충청남도,유류,0
2018-05-02,충청북도,유류,0
2018-05-03,강원도,LNG,9819
2018-05-03,강원도,석탄,52816
2018-05-03,경기도,LNG,173532
2018-05-03,경기도,석탄,1229
2018-05-03,경기도,유류,5712
2018-05-03,경상남도,석탄,114578
2018-05-03,경상남도,유류,151
2018-05-03,경상북도,LNG,8483
2018-05-03,경상북도,석탄,2467
2018-05-03,광주시,LNG,0
2018-05-03,대구시,LNG,8945
2018-05-03,대구시,석탄,3
2018-05-03,대구시,유류,0
2018-05-03,대전시,LNG,163
2018-05-03,대전시,유류,0
2018-05-03,부산시,LNG,35529
2018-05-03,부산시,석탄,127
2018-05-03,서울시,LNG,113
2018-05-03,세종시,LNG,11185
2018-05-03,울산시,LNG,35783
2018-05-03,울산시,유류,0
2018-05-03,인천시,LNG,73695
2018-05-03,인천시,석탄,70536
2018-05-03,전라남도,LNG,43156
2018-05-03,전라남도,석탄,26252
2018-05-03,전라북도,LNG,7099
2018-05-03,전라북도,석탄,18607
2018-05-03,전라북도,유류,351
2018-05-03,제주도,유류,4947
2018-05-03,충청남도,LNG,19835
2018-05-03,충청남도,석탄,261497
2018-05-03,충청남도,유류,0
2018-05-03,충청북도,유류,0
2018-05-04,강원도,LNG,9519
2018-05-04,강원도,석탄,51318
2018-05-04,경기도,LNG,167907
2018-05-04,경기도,석탄,1265
2018-05-04,경기도,유류,2015
2018-05-04,경상남도,석탄,114513
2018-05-04,경상남도,유류,157
2018-05-04,경상북도,LNG,8219
2018-05-04,경상북도,석탄,2471
2018-05-04,광주시,LNG,1718
2018-05-04,대구시,LNG,8819
2018-05-04,대구시,석탄,1
2018-05-04,대구시,유류,0
2018-05-04,대전시,LNG,152
2018-05-04,대전시,유류,0
2018-05-04,부산시,LNG,27329
2018-05-04,부산시,석탄,97
2018-05-04,서울시,LNG,135
2018-05-04,세종시,LNG,10916
2018-05-04,울산시,LNG,29085
2018-05-04,울산시,유류,0
2018-05-04,인천시,LNG,66295
2018-05-04,인천시,석탄,74653
2018-05-04,전라남도,LNG,41196
2018-05-04,전라남도,석탄,26192
2018-05-04,전라북도,LNG,7251
2018-05-04,전라북도,석탄,18653
2018-05-04,전라북도,유류,377
2018-05-04,제주도,유류,5424
2018-05-04,충청남도,LNG,19272
2018-05-04,충청남도,석탄,265557
2018-05-04,충청남도,유류,0
2018-05-04,충청북도,유류,0
2018-05-05,강원도,LNG,7547
2018-05-05,강원도,석탄,52802
2018-05-05,경기도,LNG,117275
2018-05-05,경기도,석탄,872
2018-05-05,경기도,유류,0
2018-05-05,경상남도,석탄,114426
2018-05-05,경상남도,유류,182
2018-05-05,경상북도,LNG,6796
2018-05-05,경상북도,석탄,2490
2018-05-05,광주시,LNG,191
2018-05-05,대구시,LNG,8048
2018-05-05,대구시,석탄,0
2018-05-05,대구시,유류,0
2018-05-05,대전시,LNG,75
2018-05-05,대전시,유류,0
2018-05-05,부산시,LNG,17395
2018-05-05,부산시,석탄,8
2018-05-05,서울시,LNG,148
2018-05-05,세종시,LNG,8919
2018-05-05,울산시,LNG,21290
2018-05-05,울산시,유류,0
2018-05-05,인천시,LNG,42757
2018-05-05,인천시,석탄,74648
2018-05-05,전라남도,LNG,13258
2018-05-05,전라남도,석탄,25544
2018-05-05,전라북도,LNG,665
2018-05-05,전라북도,석탄,18274
2018-05-05,전라북도,유류,350
2018-05-05,제주도,유류,5145
2018-05-05,충청남도,LNG,15514
2018-05-05,충청남도,석탄,257689
2018-05-05,충청남도,유류,0
2018-05-05,충청북도,유류,0
2018-05-06,강원도,LNG,7536
2018-05-06,강원도,석탄,52596
2018-05-06,경기도,LNG,94815
2018-05-06,경기도,석탄,546
2018-05-06,경기도,유류,0
2018-05-06,경상남도,석탄,122242
2018-05-06,경상남도,유류,161
2018-05-06,경상북도,LNG,2739
2018-05-06,경상북도,석탄,2420
2018-05-06,광주시,LNG,0
2018-05-06,대구시,LNG,7442
2018-05-06,대구시,석탄,30
2018-05-06,대구시,유류,0
2018-05-06,대전시,LNG,0
2018-05-06,대전시,유류,0
2018-05-06,부산시,LNG,7388
2018-05-06,부산시,석탄,0
2018-05-06,서울시,LNG,141
2018-05-06,세종시,LNG,8813
2018-05-06,울산시,LNG,20377
2018-05-06,울산시,유류,0
2018-05-06,인천시,LNG,42819
2018-05-06,인천시,석탄,73849
2018-05-06,전라남도,LNG,10410
2018-05-06,전라남도,석탄,25329
2018-05-06,전라북도,LNG,0
2018-05-06,전라북도,석탄,18491
2018-05-06,전라북도,유류,331
2018-05-06,제주도,유류,5172
